6.20000000000000,2.20000000000000,4.50000000000000,1.50000000000000
5.60000000000000,2.50000000000000,3.90000000000000,1.10000000000000
5.90000000000000,3.20000000000000,4.80000000000000,1.80000000000000
6.10000000000000,2.80000000000000,4,1.30000000000000
6.30000000000000,2.50000000000000,4.90000000000000,1.50000000000000
6.10000000000000,2.80000000000000,4.70000000000000,1.20000000000000
6.40000000000000,2.90000000000000,4.30000000000000,1.30000000000000
6.60000000000000,3,4.40000000000000,1.40000000000000
6.80000000000000,2.80000000000000,4.80000000000000,1.40000000000000
6.70000000000000,3,5,1.70000000000000
6,2.90000000000000,4.50000000000000,1.50000000000000
5.70000000000000,2.60000000000000,3.50000000000000,1
5.50000000000000,2.40000000000000,3.80000000000000,1.10000000000000
5.50000000000000,2.40000000000000,3.70000000000000,1
5.80000000000000,2.70000000000000,3.90000000000000,1.20000000000000
6,2.70000000000000,5.10000000000000,1.60000000000000
5.40000000000000,3,4.50000000000000,1.50000000000000
6,3.40000000000000,4.50000000000000,1.60000000000000
6.70000000000000,3.10000000000000,4.70000000000000,1.50000000000000
6.30000000000000,2.30000000000000,4.40000000000000,1.30000000000000
5.60000000000000,3,4.10000000000000,1.30000000000000
5.50000000000000,2.50000000000000,4,1.30000000000000
5.50000000000000,2.60000000000000,4.40000000000000,1.20000000000000
6.10000000000000,3,4.60000000000000,1.40000000000000
5.80000000000000,2.60000000000000,4,1.20000000000000
5,2.30000000000000,3.30000000000000,1
5.60000000000000,2.70000000000000,4.20000000000000,1.30000000000000
5.70000000000000,3,4.20000000000000,1.20000000000000
5.70000000000000,2.90000000000000,4.20000000000000,1.30000000000000
6.20000000000000,2.90000000000000,4.30000000000000,1.30000000000000
5.10000000000000,2.50000000000000,3,1.10000000000000
5.70000000000000,2.80000000000000,4.10000000000000,1.30000000000000
6.30000000000000,3.30000000000000,6,2.50000000000000
5.80000000000000,2.70000000000000,5.10000000000000,1.90000000000000
7.10000000000000,3,5.90000000000000,2.10000000000000
6.30000000000000,2.90000000000000,5.60000000000000,1.80000000000000
6.50000000000000,3,5.80000000000000,2.20000000000000
7.60000000000000,3,6.60000000000000,2.10000000000000
4.90000000000000,2.50000000000000,4.50000000000000,1.70000000000000
7.30000000000000,2.90000000000000,6.30000000000000,1.80000000000000
6.70000000000000,2.50000000000000,5.80000000000000,1.80000000000000
7.20000000000000,3.60000000000000,6.10000000000000,2.50000000000000
6.50000000000000,3.20000000000000,5.10000000000000,2
6.40000000000000,2.70000000000000,5.30000000000000,1.90000000000000
6.80000000000000,3,5.50000000000000,2.10000000000000
5.70000000000000,2.50000000000000,5,2
5.80000000000000,2.80000000000000,5.10000000000000,2.40000000000000
6.40000000000000,3.20000000000000,5.30000000000000,2.30000000000000
6.50000000000000,3,5.50000000000000,1.80000000000000
7.70000000000000,3.80000000000000,6.70000000000000,2.20000000000000
7.70000000000000,2.60000000000000,6.90000000000000,2.30000000000000
6,2.20000000000000,5,1.50000000000000
6.90000000000000,3.20000000000000,5.70000000000000,2.30000000000000
5.60000000000000,2.80000000000000,4.90000000000000,2
7.70000000000000,2.80000000000000,6.70000000000000,2
6.30000000000000,2.70000000000000,4.90000000000000,1.80000000000000
6.70000000000000,3.30000000000000,5.70000000000000,2.10000000000000
7.20000000000000,3.20000000000000,6,1.80000000000000
6.20000000000000,2.80000000000000,4.80000000000000,1.80000000000000
6.10000000000000,3,4.90000000000000,1.80000000000000
6.40000000000000,2.80000000000000,5.60000000000000,2.10000000000000
7.20000000000000,3,5.80000000000000,1.60000000000000
7.40000000000000,2.80000000000000,6.10000000000000,1.90000000000000
7.90000000000000,3.80000000000000,6.40000000000000,2
6.40000000000000,2.80000000000000,5.60000000000000,2.20000000000000
6.30000000000000,2.80000000000000,5.10000000000000,1.50000000000000
6.10000000000000,2.60000000000000,5.60000000000000,1.40000000000000
7.70000000000000,3,6.10000000000000,2.30000000000000
6.30000000000000,3.40000000000000,5.60000000000000,2.40000000000000
6.40000000000000,3.10000000000000,5.50000000000000,1.80000000000000
6,3,4.80000000000000,1.80000000000000
6.90000000000000,3.10000000000000,5.40000000000000,2.10000000000000
6.70000000000000,3.10000000000000,5.60000000000000,2.40000000000000
6.90000000000000,3.10000000000000,5.10000000000000,2.30000000000000
5.80000000000000,2.70000000000000,5.10000000000000,1.90000000000000
6.80000000000000,3.20000000000000,5.90000000000000,2.30000000000000
6.70000000000000,3.30000000000000,5.70000000000000,2.50000000000000
6.70000000000000,3,5.20000000000000,2.30000000000000
6.30000000000000,2.50000000000000,5,1.90000000000000
6.50000000000000,3,5.20000000000000,2
6.20000000000000,3.40000000000000,5.40000000000000,2.30000000000000
5.90000000000000,3,5.10000000000000,1.80000000000000
